Chr	Start	End	No. Probes	Features	Descriptions	Mean Custom_library	StDev Custom_library	Mean xGen_library	StDev xGen_library	Mean Noenrichment_library	StDev Noenrichment_library
5	111418846	111418847	1			1781.0	0.0	1375.0	0.0	4.0	0.0
5	111419226	111419227	1			1519.0	0.0	1285.0	0.0	3.0	0.0
5	111419262	111419263	1			1782.0	0.0	1496.0	0.0	6.0	0.0
5	111419268	111419269	1			1815.0	0.0	1535.0	0.0	5.0	0.0
5	111419353	111419354	1			2083.0	0.0	1800.0	0.0	10.0	0.0
5	111419369	111419370	1			2083.0	0.0	1799.0	0.0	10.0	0.0
5	111419488	111419489	1			2033.0	0.0	1659.0	0.0	10.0	0.0
5	111419502	111419503	1			2034.0	0.0	1656.0	0.0	9.0	0.0
5	111419504	111419505	1			2022.0	0.0	1640.0	0.0	9.0	0.0
5	111419939	111419940	1			1939.0	0.0	1643.0	0.0	5.0	0.0
5	111419941	111419942	1			1932.0	0.0	1650.0	0.0	5.0	0.0
5	111419953	111419954	1			1881.0	0.0	1634.0	0.0	5.0	0.0
5	111420067	111420068	1			1864.0	0.0	1617.0	0.0	7.0	0.0
5	111420070	111420071	1			1903.0	0.0	1645.0	0.0	7.0	0.0
5	111420072	111420073	1			1926.0	0.0	1663.0	0.0	8.0	0.0
5	111420081	111420082	1			1920.0	0.0	1647.0	0.0	8.0	0.0
5	111420096	111420097	1			1895.0	0.0	1625.0	0.0	7.0	0.0
5	111420100	111420101	1			1914.0	0.0	1655.0	0.0	7.0	0.0
5	111420202	111420203	1			1908.0	0.0	1629.0	0.0	10.0	0.0
5	111420213	111420214	1			1869.0	0.0	1590.0	0.0	10.0	0.0
5	111420217	111420218	1			1855.0	0.0	1565.0	0.0	10.0	0.0
5	112979308	112979309	1			1698.0	0.0	1396.0	0.0	3.0	0.0
5	114127491	114127492	1			1837.0	0.0	1491.0	0.0	8.0	0.0
5	115208111	115208112	1			529.0	0.0	368.0	0.0	2.0	0.0
5	115533582	115533583	1			2233.0	0.0	1760.0	0.0	7.0	0.0
5	116591634	116591635	1			491.0	0.0	389.0	0.0	2.0	0.0
5	117308078	117308079	1			1334.0	0.0	1086.0	0.0	7.0	0.0
5	117593516	117593517	1			1497.0	0.0	1225.0	0.0	4.0	0.0
5	120462994	120462995	1			734.0	0.0	602.0	0.0	4.0	0.0
5	120463254	120463255	1			1182.0	0.0	917.0	0.0	6.0	0.0
5	120579817	120579818	1			2576.0	0.0	2162.0	0.0	12.0	0.0
5	122950716	122950717	1			1247.0	0.0	1087.0	0.0	3.0	0.0
5	125403866	125403867	1			2039.0	0.0	1626.0	0.0	3.0	0.0
5	125918109	125918110	1			1590.0	0.0	1290.0	0.0	6.0	0.0
5	128601886	128601887	1			1708.0	0.0	1371.0	0.0	7.0	0.0
5	129155543	129155544	1			944.0	0.0	751.0	0.0	2.0	0.0
5	131307390	131307391	1			565.0	0.0	467.0	0.0	0.0	0.0
5	131307485	131307486	1			1203.0	0.0	1032.0	0.0	2.0	0.0
5	131307529	131307530	1			1384.0	0.0	1208.0	0.0	3.0	0.0
5	131307602	131307603	1			1469.0	0.0	1288.0	0.0	5.0	0.0
5	131537080	131537081	1			1246.0	0.0	1005.0	0.0	7.0	0.0
5	131537549	131537550	1			642.0	0.0	539.0	0.0	3.0	0.0
5	131538133	131538134	1			820.0	0.0	680.0	0.0	7.0	0.0
5	131538140	131538141	1			809.0	0.0	674.0	0.0	7.0	0.0
5	131538153	131538154	1			794.0	0.0	656.0	0.0	7.0	0.0
5	131538167	131538168	1			721.0	0.0	588.0	0.0	7.0	0.0
5	135022223	135022224	1			1754.0	0.0	1361.0	0.0	7.0	0.0
5	135022237	135022238	1			1795.0	0.0	1375.0	0.0	6.0	0.0
5	135022262	135022263	1			1673.0	0.0	1277.0	0.0	4.0	0.0
5	135022268	135022269	1			1621.0	0.0	1236.0	0.0	4.0	0.0
5	137091163	137091164	1			2159.0	0.0	1759.0	0.0	6.0	0.0
5	137310258	137310259	1			1459.0	0.0	1198.0	0.0	6.0	0.0
5	142963620	142963621	1			1126.0	0.0	911.0	0.0	7.0	0.0
5	143253193	143253194	1			1473.0	0.0	1221.0	0.0	4.0	0.0
5	146461780	146461781	1			1474.0	0.0	1211.0	0.0	7.0	0.0
5	148809376	148809377	1			1683.0	0.0	1356.0	0.0	4.0	0.0
5	150599707	150599708	1			1590.0	0.0	1382.0	0.0	3.0	0.0
6	6299369	6299370	1			1860.0	0.0	1521.0	0.0	8.0	0.0
6	8957108	8957109	1			1478.0	0.0	1269.0	0.0	5.0	0.0
6	23247720	23247721	1			1267.0	0.0	1020.0	0.0	5.0	0.0
6	25690151	25690152	1			1205.0	0.0	936.0	0.0	4.0	0.0
6	25690201	25690202	1			1296.0	0.0	1005.0	0.0	7.0	0.0
6	28114365	28114366	1			2055.0	0.0	1700.0	0.0	10.0	0.0
6	29496474	29496475	1			1425.0	0.0	1202.0	0.0	3.0	0.0
6	31208190	31208191	1			1720.0	0.0	1400.0	0.0	13.0	0.0
6	31613185	31613186	1			1832.0	0.0	1554.0	0.0	7.0	0.0
6	51012356	51012357	1			1574.0	0.0	1245.0	0.0	4.0	0.0
6	57929686	57929687	1			1371.0	0.0	1121.0	0.0	8.0	0.0
6	63257364	63257365	1			1144.0	0.0	944.0	0.0	4.0	0.0
6	63257475	63257476	1			1106.0	0.0	921.0	0.0	4.0	0.0
6	63257484	63257485	1			1119.0	0.0	933.0	0.0	4.0	0.0
6	63257495	63257496	1			1018.0	0.0	862.0	0.0	3.0	0.0
6	72676083	72676084	1			1798.0	0.0	1559.0	0.0	6.0	0.0
6	82091890	82091891	1			1618.0	0.0	1328.0	0.0	8.0	0.0
6	83135560	83135561	1			2100.0	0.0	1690.0	0.0	9.0	0.0
6	83161434	83161435	1			2348.0	0.0	1897.0	0.0	8.0	0.0
6	83161570	83161571	1			2043.0	0.0	1703.0	0.0	8.0	0.0
6	83161660	83161661	1			2000.0	0.0	1611.0	0.0	12.0	0.0
6	83161669	83161670	1			1955.0	0.0	1565.0	0.0	12.0	0.0
6	83161684	83161685	1			1759.0	0.0	1415.0	0.0	11.0	0.0
6	83161925	83161926	1			1896.0	0.0	1587.0	0.0	9.0	0.0
6	83161927	83161928	1			1909.0	0.0	1592.0	0.0	9.0	0.0
6	83702581	83702582	1			1196.0	0.0	963.0	0.0	6.0	0.0
6	84266818	84266819	1			1585.0	0.0	1277.0	0.0	6.0	0.0
6	86505758	86505759	1			1927.0	0.0	1594.0	0.0	6.0	0.0
6	88019697	88019698	1			1251.0	0.0	1017.0	0.0	1.0	0.0
6	88194839	88194840	1			1646.0	0.0	1412.0	0.0	3.0	0.0
6	88197447	88197448	1			1350.0	0.0	1086.0	0.0	7.0	0.0
6	88200056	88200057	1			1415.0	0.0	1135.0	0.0	3.0	0.0
6	88200141	88200142	1			1408.0	0.0	1171.0	0.0	3.0	0.0
6	88242707	88242708	1			1354.0	0.0	1048.0	0.0	7.0	0.0
6	90550208	90550209	1			2260.0	0.0	1816.0	0.0	6.0	0.0
6	90550611	90550612	1			1656.0	0.0	1395.0	0.0	13.0	0.0
6	90550751	90550752	1			1309.0	0.0	1115.0	0.0	7.0	0.0
6	94281701	94281702	1			1772.0	0.0	1421.0	0.0	5.0	0.0
6	94283879	94283880	1			843.0	0.0	672.0	0.0	1.0	0.0
6	94283886	94283887	1			833.0	0.0	665.0	0.0	1.0	0.0
6	94283896	94283897	1			807.0	0.0	635.0	0.0	0.0	0.0
6	105677846	105677847	1			1315.0	0.0	1038.0	0.0	5.0	0.0
6	110645864	110645865	1			882.0	0.0	737.0	0.0	5.0	0.0
6	110645892	110645893	1			1081.0	0.0	907.0	0.0	7.0	0.0
6	110645953	110645954	1			916.0	0.0	757.0	0.0	6.0	0.0
6	110645962	110645963	1			892.0	0.0	750.0	0.0	6.0	0.0
6	110645964	110645965	1			885.0	0.0	744.0	0.0	5.0	0.0
6	110645966	110645967	1			876.0	0.0	728.0	0.0	5.0	0.0
6	114738433	114738434	1			1313.0	0.0	1085.0	0.0	5.0	0.0
6	114738601	114738602	1			1364.0	0.0	1156.0	0.0	3.0	0.0
6	122609506	122609507	1			1128.0	0.0	926.0	0.0	4.0	0.0
6	122609508	122609509	1			1137.0	0.0	940.0	0.0	4.0	0.0
6	122609523	122609524	1			1182.0	0.0	973.0	0.0	3.0	0.0
6	122609544	122609545	1			1184.0	0.0	954.0	0.0	5.0	0.0
6	125410705	125410706	1			2109.0	0.0	1787.0	0.0	8.0	0.0
6	129451759	129451760	1			1933.0	0.0	1615.0	0.0	10.0	0.0
6	134388730	134388731	1			838.0	0.0	712.0	0.0	4.0	0.0
6	134388746	134388747	1			912.0	0.0	769.0	0.0	4.0	0.0
6	142702087	142702088	1			1741.0	0.0	1406.0	0.0	5.0	0.0
6	145710152	145710153	1			1481.0	0.0	1199.0	0.0	5.0	0.0
7	4845027	4845028	1			1050.0	0.0	855.0	0.0	3.0	0.0
7	4845044	4845045	1			1144.0	0.0	951.0	0.0	4.0	0.0
7	4845117	4845118	1			1411.0	0.0	1139.0	0.0	4.0	0.0
7	4845135	4845136	1			1343.0	0.0	1063.0	0.0	4.0	0.0
7	16912563	16912564	1			2203.0	0.0	1744.0	0.0	9.0	0.0
7	19021066	19021067	1			1518.0	0.0	1255.0	0.0	6.0	0.0
7	19118261	19118262	1			1651.0	0.0	1385.0	0.0	6.0	0.0
7	19118266	19118267	1			1650.0	0.0	1384.0	0.0	5.0	0.0
7	19118268	19118269	1			1652.0	0.0	1386.0	0.0	5.0	0.0
7	19118270	19118271	1			1639.0	0.0	1371.0	0.0	5.0	0.0
7	19118279	19118280	1			1603.0	0.0	1330.0	0.0	5.0	0.0
7	19118443	19118444	1			1588.0	0.0	1300.0	0.0	4.0	0.0
7	19118464	19118465	1			1550.0	0.0	1259.0	0.0	5.0	0.0
7	19118474	19118475	1			1488.0	0.0	1225.0	0.0	6.0	0.0
7	19118476	19118477	1			1507.0	0.0	1232.0	0.0	6.0	0.0
7	19734468	19734469	1			2179.0	0.0	1786.0	0.0	7.0	0.0
7	19852224	19852225	1			1604.0	0.0	1318.0	0.0	3.0	0.0
7	27488117	27488118	1			1140.0	0.0	920.0	0.0	5.0	0.0
7	27657781	27657782	1			1926.0	0.0	1552.0	0.0	2.0	0.0
7	27657807	27657808	1			2043.0	0.0	1648.0	0.0	2.0	0.0
7	27657930	27657931	1			1746.0	0.0	1425.0	0.0	7.0	0.0
7	27657945	27657946	1			1698.0	0.0	1391.0	0.0	6.0	0.0
7	27657955	27657956	1			1623.0	0.0	1338.0	0.0	5.0	0.0
7	27658182	27658183	1			1540.0	0.0	1320.0	0.0	9.0	0.0
7	28732600	28732601	1			1473.0	0.0	1207.0	0.0	7.0	0.0
7	28732605	28732606	1			1497.0	0.0	1222.0	0.0	7.0	0.0
7	28732607	28732608	1			1502.0	0.0	1225.0	0.0	7.0	0.0
7	28732649	28732650	1			1547.0	0.0	1250.0	0.0	9.0	0.0
7	28732842	28732843	1			1272.0	0.0	1065.0	0.0	6.0	0.0
7	34647299	34647300	1			1949.0	0.0	1625.0	0.0	4.0	0.0
7	37624398	37624399	1			1114.0	0.0	862.0	0.0	0.0	0.0
7	37624410	37624411	1			1095.0	0.0	862.0	0.0	0.0	0.0
7	37624416	37624417	1			1078.0	0.0	846.0	0.0	0.0	0.0
7	44697206	44697207	1			1514.0	0.0	1292.0	0.0	7.0	0.0
7	44697209	44697210	1			1515.0	0.0	1300.0	0.0	7.0	0.0
7	44697236	44697237	1			1695.0	0.0	1442.0	0.0	7.0	0.0
7	44697263	44697264	1			1554.0	0.0	1325.0	0.0	7.0	0.0
7	45405500	45405501	1			1700.0	0.0	1396.0	0.0	7.0	0.0
7	49348555	49348556	1			1982.0	0.0	1606.0	0.0	7.0	0.0
7	51511339	51511340	1			1092.0	0.0	893.0	0.0	4.0	0.0
7	58836954	58836955	1			2114.0	0.0	1810.0	0.0	4.0	0.0
7	58836972	58836973	1			2211.0	0.0	1885.0	0.0	4.0	0.0
7	58836988	58836989	1			2337.0	0.0	1993.0	0.0	5.0	0.0
7	58836996	58836997	1			2329.0	0.0	1993.0	0.0	7.0	0.0
7	58837119	58837120	1			1969.0	0.0	1663.0	0.0	4.0	0.0
7	70361446	70361447	1			777.0	0.0	635.0	0.0	1.0	0.0
7	70361584	70361585	1			980.0	0.0	745.0	0.0	5.0	0.0
7	70361619	70361620	1			850.0	0.0	659.0	0.0	4.0	0.0
7	70362076	70362077	1			1301.0	0.0	1070.0	0.0	5.0	0.0
7	80081360	80081361	1			1892.0	0.0	1570.0	0.0	3.0	0.0
7	80845973	80845974	1			1468.0	0.0	1140.0	0.0	3.0	0.0
7	81453980	81453981	1			745.0	0.0	596.0	0.0	4.0	0.0
7	81858544	81858545	1			1682.0	0.0	1364.0	0.0	12.0	0.0
7	97549477	97549478	1			1776.0	0.0	1456.0	0.0	7.0	0.0
7	99510167	99510168	1			1464.0	0.0	1226.0	0.0	6.0	0.0
7	99535752	99535753	1			1378.0	0.0	1226.0	0.0	5.0	0.0
7	99535877	99535878	1			1755.0	0.0	1539.0	0.0	9.0	0.0
7	99539905	99539906	1			996.0	0.0	830.0	0.0	3.0	0.0
7	99594858	99594859	1			1533.0	0.0	1305.0	0.0	5.0	0.0
7	102106941	102106942	1			1270.0	0.0	1036.0	0.0	7.0	0.0
7	115379727	115379728	1			1637.0	0.0	1339.0	0.0	8.0	0.0
7	115379735	115379736	1			1687.0	0.0	1366.0	0.0	8.0	0.0
7	115379765	115379766	1			1695.0	0.0	1371.0	0.0	6.0	0.0
7	118596475	118596476	1			1958.0	0.0	1583.0	0.0	10.0	0.0
7	118596492	118596493	1			2107.0	0.0	1691.0	0.0	10.0	0.0
7	118596514	118596515	1			2048.0	0.0	1648.0	0.0	8.0	0.0
7	126799960	126799961	1			1864.0	0.0	1537.0	0.0	7.0	0.0
7	127136110	127136111	1			1434.0	0.0	1142.0	0.0	9.0	0.0
7	128182014	128182015	1			1029.0	0.0	805.0	0.0	5.0	0.0
7	133124588	133124589	1			1569.0	0.0	1311.0	0.0	5.0	0.0
7	133124620	133124621	1			1713.0	0.0	1429.0	0.0	7.0	0.0
7	133124626	133124627	1			1691.0	0.0	1421.0	0.0	7.0	0.0
7	133124788	133124789	1			1642.0	0.0	1422.0	0.0	5.0	0.0
7	134225008	134225009	1			1198.0	0.0	993.0	0.0	1.0	0.0
7	134225018	134225019	1			1258.0	0.0	1047.0	0.0	1.0	0.0
7	134225114	134225115	1			1292.0	0.0	1090.0	0.0	3.0	0.0
7	134225139	134225140	1			1317.0	0.0	1106.0	0.0	4.0	0.0
7	137317372	137317373	1			2006.0	0.0	1708.0	0.0	12.0	0.0
7	138397946	138397947	1			1514.0	0.0	1283.0	0.0	7.0	0.0
7	138398058	138398059	1			1632.0	0.0	1411.0	0.0	7.0	0.0
7	140915648	140915649	1			1936.0	0.0	1535.0	0.0	15.0	0.0
7	142664387	142664388	1			823.0	0.0	572.0	0.0	3.0	0.0
7	143475921	143475922	1			2008.0	0.0	1682.0	0.0	10.0	0.0
7	143475960	143475961	1			2041.0	0.0	1722.0	0.0	9.0	0.0
7	143476101	143476102	1			1773.0	0.0	1495.0	0.0	7.0	0.0
8	4205994	4205995	1			1667.0	0.0	1448.0	0.0	6.0	0.0
8	8969102	8969103	1			1461.0	0.0	1182.0	0.0	3.0	0.0
8	8969121	8969122	1			1529.0	0.0	1235.0	0.0	4.0	0.0
8	8969126	8969127	1			1527.0	0.0	1229.0	0.0	4.0	0.0
8	8969146	8969147	1			1469.0	0.0	1176.0	0.0	5.0	0.0
8	11356829	11356830	1			2144.0	0.0	1672.0	0.0	6.0	0.0
8	12390001	12390002	1			1302.0	0.0	1049.0	0.0	3.0	0.0
8	17534993	17534994	1			1182.0	0.0	1037.0	0.0	6.0	0.0
8	17535333	17535334	1			353.0	0.0	290.0	0.0	0.0	0.0
8	17535349	17535350	1			352.0	0.0	277.0	0.0	0.0	0.0
8	17535540	17535541	1			941.0	0.0	764.0	0.0	3.0	0.0
8	17535542	17535543	1			951.0	0.0	770.0	0.0	3.0	0.0
8	22811284	22811285	1			1450.0	0.0	1186.0	0.0	1.0	0.0
8	23043941	23043942	1			1512.0	0.0	1267.0	0.0	7.0	0.0
8	25027830	25027831	1			2093.0	0.0	1856.0	0.0	3.0	0.0
8	25027972	25027973	1			2276.0	0.0	1959.0	0.0	7.0	0.0
8	25027992	25027993	1			2124.0	0.0	1823.0	0.0	7.0	0.0
8	25098297	25098298	1			1811.0	0.0	1515.0	0.0	8.0	0.0
8	34810101	34810102	1			2426.0	0.0	2115.0	0.0	12.0	0.0
8	34810240	34810241	1			2573.0	0.0	2182.0	0.0	11.0	0.0
8	35588987	35588988	1			1633.0	0.0	1352.0	0.0	6.0	0.0
8	35589003	35589004	1			1642.0	0.0	1344.0	0.0	5.0	0.0
8	47352471	47352472	1			1409.0	0.0	1109.0	0.0	5.0	0.0
8	48555035	48555036	1			1349.0	0.0	1169.0	0.0	2.0	0.0
8	48555054	48555055	1			1447.0	0.0	1262.0	0.0	3.0	0.0
8	48555065	48555066	1			1427.0	0.0	1235.0	0.0	5.0	0.0
8	48555165	48555166	1			1571.0	0.0	1379.0	0.0	5.0	0.0
8	48555171	48555172	1			1505.0	0.0	1329.0	0.0	5.0	0.0
8	48555184	48555185	1			1468.0	0.0	1280.0	0.0	5.0	0.0
8	48555346	48555347	1			1118.0	0.0	970.0	0.0	6.0	0.0
8	48843046	48843047	1			836.0	0.0	692.0	0.0	1.0	0.0
8	61283939	61283940	1			1798.0	0.0	1447.0	0.0	6.0	0.0
8	69881409	69881410	1			1854.0	0.0	1544.0	0.0	4.0	0.0
8	69881519	69881520	1			2203.0	0.0	1874.0	0.0	8.0	0.0
8	69881530	69881531	1			2099.0	0.0	1762.0	0.0	6.0	0.0
8	69882057	69882058	1			1718.0	0.0	1426.0	0.0	8.0	0.0
8	69882206	69882207	1			1823.0	0.0	1546.0	0.0	6.0	0.0
8	69882210	69882211	1			1868.0	0.0	1587.0	0.0	6.0	0.0
8	69882212	69882213	1			1856.0	0.0	1576.0	0.0	6.0	0.0
8	69882217	69882218	1			1866.0	0.0	1584.0	0.0	7.0	0.0
8	69882220	69882221	1			1866.0	0.0	1587.0	0.0	7.0	0.0
8	69882223	69882224	1			1844.0	0.0	1578.0	0.0	7.0	0.0
8	69882230	69882231	1			1837.0	0.0	1565.0	0.0	7.0	0.0
8	69882233	69882234	1			1847.0	0.0	1563.0	0.0	7.0	0.0
8	69882401	69882402	1			1443.0	0.0	1199.0	0.0	12.0	0.0
8	69885471	69885472	1			1790.0	0.0	1485.0	0.0	3.0	0.0
8	69885474	69885475	1			1815.0	0.0	1490.0	0.0	3.0	0.0
8	69885480	69885481	1			1763.0	0.0	1456.0	0.0	3.0	0.0
8	70742982	70742983	1			2097.0	0.0	1767.0	0.0	13.0	0.0
8	70816874	70816875	1			1337.0	0.0	1059.0	0.0	5.0	0.0
8	72741657	72741658	1			1765.0	0.0	1461.0	0.0	7.0	0.0
8	72762603	72762604	1			1735.0	0.0	1428.0	0.0	3.0	0.0
8	78436303	78436304	1			928.0	0.0	711.0	0.0	5.0	0.0
8	78436416	78436417	1			1337.0	0.0	1131.0	0.0	6.0	0.0
8	78436419	78436420	1			1348.0	0.0	1139.0	0.0	6.0	0.0
8	78436425	78436426	1			1341.0	0.0	1134.0	0.0	6.0	0.0
8	83166465	83166466	1			1182.0	0.0	951.0	0.0	4.0	0.0
8	84201708	84201709	1			1732.0	0.0	1415.0	0.0	4.0	0.0
8	84731629	84731630	1			1905.0	0.0	1591.0	0.0	11.0	0.0
8	84771960	84771961	1			1860.0	0.0	1552.0	0.0	6.0	0.0
8	84784634	84784635	1			1950.0	0.0	1668.0	0.0	8.0	0.0
8	84784774	84784775	1			2043.0	0.0	1683.0	0.0	10.0	0.0
8	84784807	84784808	1			2074.0	0.0	1651.0	0.0	8.0	0.0
8	84912574	84912575	1			1892.0	0.0	1564.0	0.0	11.0	0.0
8	84912576	84912577	1			1903.0	0.0	1584.0	0.0	11.0	0.0
8	84912704	84912705	1			2178.0	0.0	1841.0	0.0	9.0	0.0
8	84912707	84912708	1			2199.0	0.0	1857.0	0.0	10.0	0.0
8	84912711	84912712	1			2190.0	0.0	1845.0	0.0	10.0	0.0
8	84912714	84912715	1			2185.0	0.0	1847.0	0.0	10.0	0.0
8	84918147	84918148	1			1691.0	0.0	1337.0	0.0	1.0	0.0
8	84918158	84918159	1			1709.0	0.0	1383.0	0.0	3.0	0.0
8	87468955	87468956	1			1305.0	0.0	1056.0	0.0	4.0	0.0
8	87472241	87472242	1			695.0	0.0	554.0	0.0	2.0	0.0
8	87472974	87472975	1			624.0	0.0	529.0	0.0	1.0	0.0
8	89042502	89042503	1			1579.0	0.0	1256.0	0.0	7.0	0.0
8	89572047	89572048	1			1223.0	0.0	959.0	0.0	4.0	0.0
8	91800473	91800474	1			1157.0	0.0	841.0	0.0	6.0	0.0
8	92063762	92063763	1			1575.0	0.0	1296.0	0.0	6.0	0.0
8	92855474	92855475	1			1317.0	0.0	1140.0	0.0	2.0	0.0
8	92855486	92855487	1			1323.0	0.0	1128.0	0.0	4.0	0.0
8	92855492	92855493	1			1324.0	0.0	1128.0	0.0	5.0	0.0
8	94905175	94905176	1			917.0	0.0	723.0	0.0	3.0	0.0
8	99416630	99416631	1			883.0	0.0	641.0	0.0	2.0	0.0
8	99416637	99416638	1			930.0	0.0	673.0	0.0	2.0	0.0
8	99416667	99416668	1			1001.0	0.0	735.0	0.0	4.0	0.0
8	99416670	99416671	1			997.0	0.0	735.0	0.0	4.0	0.0
8	104555391	104555392	1			2247.0	0.0	1922.0	0.0	12.0	0.0
8	105259345	105259346	1			1960.0	0.0	1606.0	0.0	8.0	0.0
8	105277535	105277536	1			2360.0	0.0	1818.0	0.0	7.0	0.0
8	108715701	108715702	1			304.0	0.0	241.0	0.0	0.0	0.0
8	117856271	117856272	1			1380.0	0.0	1079.0	0.0	4.0	0.0
8	117856328	117856329	1			1439.0	0.0	1143.0	0.0	5.0	0.0
8	120268534	120268535	1			2372.0	0.0	1966.0	0.0	9.0	0.0
8	120268707	120268708	1			2617.0	0.0	2270.0	0.0	8.0	0.0
8	120268743	120268744	1			2929.0	0.0	2512.0	0.0	12.0	0.0
8	120268857	120268858	1			2730.0	0.0	2289.0	0.0	8.0	0.0
8	120832236	120832237	1			1109.0	0.0	933.0	0.0	7.0	0.0
8	120832255	120832256	1			1085.0	0.0	927.0	0.0	7.0	0.0
8	121116808	121116809	1			1655.0	0.0	1292.0	0.0	4.0	0.0
8	121117016	121117017	1			1656.0	0.0	1331.0	0.0	2.0	0.0
8	121117019	121117020	1			1720.0	0.0	1388.0	0.0	2.0	0.0
8	121117030	121117031	1			1747.0	0.0	1405.0	0.0	2.0	0.0
8	121117079	121117080	1			1733.0	0.0	1328.0	0.0	4.0	0.0
8	121117098	121117099	1			1632.0	0.0	1254.0	0.0	4.0	0.0
8	121117104	121117105	1			1635.0	0.0	1253.0	0.0	4.0	0.0
8	122738696	122738697	1			1750.0	0.0	1523.0	0.0	3.0	0.0
8	123341654	123341655	1			1956.0	0.0	1613.0	0.0	10.0	0.0
8	124677636	124677637	1			1760.0	0.0	1431.0	0.0	6.0	0.0
8	125669727	125669728	1			1121.0	0.0	905.0	0.0	2.0	0.0
8	125669766	125669767	1			1098.0	0.0	850.0	0.0	3.0	0.0
8	127828007	127828008	1			1620.0	0.0	1202.0	0.0	6.0	0.0
9	14718160	14718161	1			1587.0	0.0	1299.0	0.0	7.0	0.0
9	20889940	20889941	1			1905.0	0.0	1518.0	0.0	8.0	0.0
9	21037816	21037817	1			1401.0	0.0	1110.0	0.0	5.0	0.0
9	21037820	21037821	1			1402.0	0.0	1121.0	0.0	5.0	0.0
9	21037835	21037836	1			1404.0	0.0	1118.0	0.0	5.0	0.0
9	21037837	21037838	1			1404.0	0.0	1116.0	0.0	5.0	0.0
9	27193937	27193938	1			1073.0	0.0	948.0	0.0	3.0	0.0
9	31858921	31858922	1			1439.0	0.0	1140.0	0.0	5.0	0.0
9	42898296	42898297	1			1699.0	0.0	1422.0	0.0	7.0	0.0
9	44692257	44692258	1			1998.0	0.0	1659.0	0.0	7.0	0.0
9	45839240	45839241	1			1869.0	0.0	1585.0	0.0	5.0	0.0
9	45839425	45839426	1			1846.0	0.0	1498.0	0.0	4.0	0.0
9	45839573	45839574	1			1310.0	0.0	1087.0	0.0	3.0	0.0
9	53390605	53390606	1			1799.0	0.0	1480.0	0.0	10.0	0.0
9	55546219	55546220	1			1448.0	0.0	1135.0	0.0	4.0	0.0
9	56897793	56897794	1			1816.0	0.0	1485.0	0.0	5.0	0.0
9	60545774	60545775	1			1435.0	0.0	1211.0	0.0	8.0	0.0
9	62018885	62018886	1			1946.0	0.0	1607.0	0.0	7.0	0.0
9	64078360	64078361	1			1549.0	0.0	1257.0	0.0	3.0	0.0
9	64918722	64918723	1			1882.0	0.0	1516.0	0.0	6.0	0.0
9	65180674	65180675	1			439.0	0.0	301.0	0.0	1.0	0.0
9	67760664	67760665	1			1148.0	0.0	884.0	0.0	3.0	0.0
9	71215446	71215447	1			754.0	0.0	599.0	0.0	1.0	0.0
9	83111477	83111478	1			1549.0	0.0	1246.0	0.0	3.0	0.0
9	91362575	91362576	1			933.0	0.0	755.0	0.0	5.0	0.0
9	91362580	91362581	1			933.0	0.0	749.0	0.0	5.0	0.0
9	91364483	91364484	1			1277.0	0.0	1042.0	0.0	7.0	0.0
9	91364946	91364947	1			1117.0	0.0	860.0	0.0	5.0	0.0
9	104874038	104874039	1			1652.0	0.0	1374.0	0.0	8.0	0.0
9	107305992	107305993	1			2431.0	0.0	1985.0	0.0	9.0	0.0
9	107993263	107993264	1			2585.0	0.0	2153.0	0.0	4.0	0.0
9	110684580	110684581	1			1435.0	0.0	1205.0	0.0	4.0	0.0
9	110873843	110873844	1			1302.0	0.0	1067.0	0.0	4.0	0.0
9	110873863	110873864	1			1426.0	0.0	1170.0	0.0	5.0	0.0
9	110873868	110873869	1			1446.0	0.0	1185.0	0.0	5.0	0.0
9	110873915	110873916	1			1306.0	0.0	1074.0	0.0	5.0	0.0
9	111311601	111311602	1			1077.0	0.0	903.0	0.0	5.0	0.0
9	111311693	111311694	1			1244.0	0.0	1050.0	0.0	4.0	0.0
9	111311699	111311700	1			1239.0	0.0	1045.0	0.0	4.0	0.0
9	111311702	111311703	1			1253.0	0.0	1058.0	0.0	4.0	0.0
9	111311706	111311707	1			1251.0	0.0	1046.0	0.0	5.0	0.0
9	111311733	111311734	1			1310.0	0.0	1120.0	0.0	6.0	0.0
9	111311762	111311763	1			1359.0	0.0	1142.0	0.0	7.0	0.0
9	111311765	111311766	1			1371.0	0.0	1152.0	0.0	7.0	0.0
9	111311769	111311770	1			1348.0	0.0	1127.0	0.0	7.0	0.0
9	111311771	111311772	1			1346.0	0.0	1126.0	0.0	7.0	0.0
9	111311773	111311774	1			1330.0	0.0	1116.0	0.0	7.0	0.0
9	111311884	111311885	1			1156.0	0.0	992.0	0.0	3.0	0.0
9	118468350	118468351	1			1175.0	0.0	961.0	0.0	6.0	0.0
9	119028888	119028889	1			1907.0	0.0	1539.0	0.0	15.0	0.0
9	119146607	119146608	1			2234.0	0.0	1922.0	0.0	6.0	0.0
9	119418197	119418198	1			1904.0	0.0	1514.0	0.0	9.0	0.0
9	121808080	121808081	1			1699.0	0.0	1416.0	0.0	9.0	0.0
10	4430456	4430457	1			2486.0	0.0	1988.0	0.0	9.0	0.0
10	5491389	5491390	1			1588.0	0.0	1297.0	0.0	2.0	0.0
10	7839844	7839845	1			1722.0	0.0	1423.0	0.0	10.0	0.0
