Chr	Start	End	No. Probes	Features	Descriptions	Mean Custom_library	StDev Custom_library	Mean xGen_library	StDev xGen_library	Mean Noenrichment_library	StDev Noenrichment_library
5	71095917	71095918	1			31.65868	0.0	23.54765	0.0	0.022786831	0.0
5	72219795	72219796	1			71.787445	0.0	52.134556	0.0	0.25065514	0.0
5	73538999	73539000	1			60.401432	0.0	43.82911	0.0	0.045573663	0.0
5	73649677	73649678	1			0.0	0.0	0.0	0.0	0.022786831	0.0
5	75922099	75922100	1			55.055557	0.0	39.72305	0.0	0.091147326	0.0
5	77532700	77532701	1			54.361286	0.0	40.251858	0.0	0.06836049	0.0
5	81020087	81020088	1			7.220401	0.0	4.448235	0.0	0.0	0.0
5	81021813	81021814	1			46.134197	0.0	34.59047	0.0	0.11393416	0.0
5	81022128	81022129	1			58.006203	0.0	44.700092	0.0	0.15950783	0.0
5	84416486	84416487	1			43.35712	0.0	31.230963	0.0	0.06836049	0.0
5	86793012	86793013	1			60.19315	0.0	44.54456	0.0	0.2962288	0.0
5	89882480	89882481	1			27.666632	0.0	20.779167	0.0	0.13672099	0.0
5	89882485	89882486	1			27.94434	0.0	20.84138	0.0	0.13672099	0.0
5	89882568	89882569	1			26.937649	0.0	19.877077	0.0	0.091147326	0.0
5	92928120	92928121	1			59.46417	0.0	42.958126	0.0	0.25065514	0.0
5	97935757	97935758	1			55.194412	0.0	40.998417	0.0	0.15950783	0.0
5	101765662	101765663	1			38.011246	0.0	28.83576	0.0	0.022786831	0.0
5	101765668	101765669	1			38.219524	0.0	29.146826	0.0	0.022786831	0.0
5	101765744	101765745	1			48.529427	0.0	37.01678	0.0	0.045573663	0.0
5	101765788	101765789	1			37.14341	0.0	28.431376	0.0	0.06836049	0.0
5	101826817	101826818	1			49.60554	0.0	33.15957	0.0	0.091147326	0.0
5	105792837	105792838	1			75.501785	0.0	57.85816	0.0	0.15950783	0.0
5	111229233	111229234	1			64.983604	0.0	47.0953	0.0	0.22786832	0.0
5	111418846	111418847	1			61.824684	0.0	42.77149	0.0	0.091147326	0.0
5	111419226	111419227	1			52.729755	0.0	39.9719	0.0	0.06836049	0.0
5	111419262	111419263	1			61.859394	0.0	46.53538	0.0	0.13672099	0.0
5	111419268	111419269	1			63.00494	0.0	47.748535	0.0	0.11393416	0.0
5	111419353	111419354	1			72.30815	0.0	55.991768	0.0	0.22786832	0.0
5	111419369	111419370	1			72.30815	0.0	55.96066	0.0	0.22786832	0.0
5	111419488	111419489	1			70.57248	0.0	51.605743	0.0	0.22786832	0.0
5	111419502	111419503	1			70.60719	0.0	51.512424	0.0	0.20508148	0.0
5	111419504	111419505	1			70.19063	0.0	51.01472	0.0	0.20508148	0.0
5	111419939	111419940	1			67.30941	0.0	51.10804	0.0	0.11393416	0.0
5	111419941	111419942	1			67.066414	0.0	51.325787	0.0	0.11393416	0.0
5	111419953	111419954	1			65.29603	0.0	50.828083	0.0	0.11393416	0.0
5	111420067	111420068	1			64.7059	0.0	50.29927	0.0	0.15950783	0.0
5	111420070	111420071	1			66.05972	0.0	51.170254	0.0	0.15950783	0.0
5	111420072	111420073	1			66.85813	0.0	51.73017	0.0	0.18229465	0.0
5	111420081	111420082	1			66.64986	0.0	51.232468	0.0	0.18229465	0.0
5	111420096	111420097	1			65.78202	0.0	50.548122	0.0	0.15950783	0.0
5	111420100	111420101	1			66.441574	0.0	51.48132	0.0	0.15950783	0.0
5	111420202	111420203	1			66.23329	0.0	50.67255	0.0	0.22786832	0.0
5	111420213	111420214	1			64.87947	0.0	49.459393	0.0	0.22786832	0.0
5	111420217	111420218	1			64.39348	0.0	48.681732	0.0	0.22786832	0.0
5	112979308	112979309	1			58.943466	0.0	43.424725	0.0	0.06836049	0.0
5	114127491	114127492	1			63.768635	0.0	46.37985	0.0	0.18229465	0.0
5	115208111	115208112	1			18.363424	0.0	11.447206	0.0	0.045573663	0.0
5	115533582	115533583	1			77.51517	0.0	54.747505	0.0	0.15950783	0.0
5	116591634	116591635	1			17.044312	0.0	12.100443	0.0	0.045573663	0.0
5	117308078	117308079	1			46.307762	0.0	33.7817	0.0	0.15950783	0.0
5	117593516	117593517	1			51.966057	0.0	38.105507	0.0	0.091147326	0.0
5	120462994	120462995	1			25.479683	0.0	18.726135	0.0	0.091147326	0.0
5	120463254	120463255	1			41.031315	0.0	28.524694	0.0	0.13672099	0.0
5	120579817	120579818	1			89.42189	0.0	67.252335	0.0	0.27344197	0.0
5	122950716	122950717	1			43.287693	0.0	33.812805	0.0	0.06836049	0.0
5	125403866	125403867	1			70.780754	0.0	50.57923	0.0	0.06836049	0.0
5	125918109	125918110	1			55.194412	0.0	40.127434	0.0	0.13672099	0.0
5	128601886	128601887	1			59.2906	0.0	42.647064	0.0	0.15950783	0.0
5	129155543	129155544	1			32.769512	0.0	23.36101	0.0	0.045573663	0.0
5	131307390	131307391	1			19.613108	0.0	14.526752	0.0	0.0	0.0
5	131307485	131307486	1			41.7603	0.0	32.101948	0.0	0.045573663	0.0
5	131307529	131307530	1			48.043438	0.0	37.5767	0.0	0.06836049	0.0
5	131307602	131307603	1			50.99408	0.0	40.06522	0.0	0.11393416	0.0
5	131537080	131537081	1			43.25298	0.0	31.26207	0.0	0.15950783	0.0
5	131537549	131537550	1			22.286045	0.0	16.766424	0.0	0.06836049	0.0
5	131538133	131538134	1			28.465042	0.0	21.152445	0.0	0.15950783	0.0
5	131538140	131538141	1			28.083193	0.0	20.965807	0.0	0.15950783	0.0
5	131538153	131538154	1			27.562492	0.0	20.405888	0.0	0.15950783	0.0
5	131538167	131538168	1			25.028408	0.0	18.290644	0.0	0.15950783	0.0
5	135022223	135022224	1			60.88742	0.0	42.336	0.0	0.15950783	0.0
5	135022237	135022238	1			62.310673	0.0	42.77149	0.0	0.13672099	0.0
5	135022262	135022263	1			58.075626	0.0	39.72305	0.0	0.091147326	0.0
5	135022268	135022269	1			56.270527	0.0	38.44768	0.0	0.091147326	0.0
5	137091163	137091164	1			74.94637	0.0	54.7164	0.0	0.13672099	0.0
5	137310258	137310259	1			50.646946	0.0	37.265633	0.0	0.13672099	0.0
5	142963620	142963621	1			39.087364	0.0	28.338055	0.0	0.15950783	0.0
5	143253193	143253194	1			51.132935	0.0	37.981083	0.0	0.091147326	0.0
5	146461780	146461781	1			51.16765	0.0	37.670017	0.0	0.15950783	0.0
5	148809376	148809377	1			58.422764	0.0	42.180466	0.0	0.091147326	0.0
5	150599707	150599708	1			55.194412	0.0	42.989235	0.0	0.06836049	0.0
6	6299369	6299370	1			64.56705	0.0	47.31304	0.0	0.18229465	0.0
6	8957108	8957109	1			51.306503	0.0	39.474197	0.0	0.11393416	0.0
6	23247720	23247721	1			43.98196	0.0	31.728668	0.0	0.11393416	0.0
6	25690151	25690152	1			41.829727	0.0	29.115719	0.0	0.091147326	0.0
6	25690201	25690202	1			44.98865	0.0	31.26207	0.0	0.15950783	0.0
6	28114365	28114366	1			71.336174	0.0	52.881115	0.0	0.22786832	0.0
6	29496474	29496475	1			49.46669	0.0	37.390057	0.0	0.06836049	0.0
6	31208190	31208191	1			59.70716	0.0	43.549152	0.0	0.2962288	0.0
6	31613185	31613186	1			63.59507	0.0	48.339558	0.0	0.15950783	0.0
6	51012356	51012357	1			54.638996	0.0	38.72764	0.0	0.091147326	0.0
6	57929686	57929687	1			47.592163	0.0	34.87043	0.0	0.18229465	0.0
6	63257364	63257365	1			39.712204	0.0	29.36457	0.0	0.091147326	0.0
6	63257475	63257476	1			38.393093	0.0	28.64912	0.0	0.091147326	0.0
6	63257484	63257485	1			38.844368	0.0	29.0224	0.0	0.091147326	0.0
6	63257495	63257496	1			35.338306	0.0	26.813835	0.0	0.06836049	0.0
6	72676083	72676084	1			62.41481	0.0	48.49509	0.0	0.13672099	0.0
6	82091890	82091891	1			56.166386	0.0	41.309483	0.0	0.18229465	0.0
6	83135560	83135561	1			72.89828	0.0	52.57005	0.0	0.20508148	0.0
6	83161434	83161435	1			81.50722	0.0	59.0091	0.0	0.18229465	0.0
6	83161570	83161571	1			70.91961	0.0	52.974434	0.0	0.18229465	0.0
6	83161660	83161661	1			69.42693	0.0	50.112633	0.0	0.27344197	0.0
6	83161669	83161670	1			67.86482	0.0	48.681732	0.0	0.27344197	0.0
6	83161684	83161685	1			61.060986	0.0	44.01575	0.0	0.25065514	0.0
6	83161925	83161926	1			65.816734	0.0	49.366074	0.0	0.20508148	0.0
6	83161927	83161928	1			66.268005	0.0	49.521606	0.0	0.20508148	0.0
6	83702581	83702582	1			41.517303	0.0	29.955595	0.0	0.13672099	0.0
6	84266818	84266819	1			55.020844	0.0	39.72305	0.0	0.13672099	0.0
6	86505758	86505759	1			66.892845	0.0	49.58382	0.0	0.13672099	0.0
6	88019697	88019698	1			43.426544	0.0	31.63535	0.0	0.022786831	0.0
6	88194839	88194840	1			57.138363	0.0	43.922432	0.0	0.06836049	0.0
6	88197447	88197448	1			46.86318	0.0	33.7817	0.0	0.15950783	0.0
6	88200056	88200057	1			49.119553	0.0	35.30592	0.0	0.06836049	0.0
6	88200141	88200142	1			48.87656	0.0	36.425755	0.0	0.06836049	0.0
6	88242707	88242708	1			47.002033	0.0	32.59965	0.0	0.15950783	0.0
6	90550208	90550209	1			78.45243	0.0	56.48947	0.0	0.13672099	0.0
6	90550611	90550612	1			57.4855	0.0	43.39362	0.0	0.2962288	0.0
6	90550751	90550752	1			45.439926	0.0	34.68379	0.0	0.15950783	0.0
6	94281701	94281702	1			61.51226	0.0	44.20239	0.0	0.11393416	0.0
6	94283879	94283880	1			29.263453	0.0	20.903593	0.0	0.022786831	0.0
6	94283886	94283887	1			28.916317	0.0	20.685846	0.0	0.022786831	0.0
6	94283896	94283897	1			28.013767	0.0	19.752651	0.0	0.0	0.0
6	105677846	105677847	1			45.64821	0.0	32.288586	0.0	0.11393416	0.0
6	110645864	110645865	1			30.617277	0.0	22.925518	0.0	0.11393416	0.0
6	110645892	110645893	1			37.525257	0.0	28.213629	0.0	0.15950783	0.0
6	110645953	110645954	1			31.797535	0.0	23.54765	0.0	0.13672099	0.0
6	110645962	110645963	1			30.96441	0.0	23.329903	0.0	0.13672099	0.0
6	110645964	110645965	1			30.721416	0.0	23.143263	0.0	0.11393416	0.0
6	110645966	110645967	1			30.408997	0.0	22.64556	0.0	0.11393416	0.0
6	114738433	114738434	1			45.57878	0.0	33.75059	0.0	0.11393416	0.0
6	114738601	114738602	1			47.349167	0.0	35.959156	0.0	0.06836049	0.0
6	122609506	122609507	1			39.156788	0.0	28.804653	0.0	0.091147326	0.0
6	122609508	122609509	1			39.46921	0.0	29.240145	0.0	0.091147326	0.0
6	122609523	122609524	1			41.031315	0.0	30.26666	0.0	0.06836049	0.0
6	122609544	122609545	1			41.100742	0.0	29.675636	0.0	0.11393416	0.0
6	125410705	125410706	1			73.2107	0.0	55.587383	0.0	0.18229465	0.0
6	129451759	129451760	1			67.10113	0.0	50.237057	0.0	0.22786832	0.0
6	134388730	134388731	1			29.089884	0.0	22.147854	0.0	0.091147326	0.0
6	134388746	134388747	1			31.65868	0.0	23.920927	0.0	0.091147326	0.0
6	142702087	142702088	1			60.436142	0.0	43.73579	0.0	0.11393416	0.0
6	145710152	145710153	1			51.410645	0.0	37.296738	0.0	0.11393416	0.0
7	4845027	4845028	1			36.44914	0.0	26.596088	0.0	0.06836049	0.0
7	4845044	4845045	1			39.712204	0.0	29.582317	0.0	0.091147326	0.0
7	4845117	4845118	1			48.9807	0.0	35.430347	0.0	0.091147326	0.0
7	4845135	4845136	1			46.620186	0.0	33.06625	0.0	0.091147326	0.0
7	16912563	16912564	1			76.47376	0.0	54.2498	0.0	0.20508148	0.0
7	19021066	19021067	1			52.69504	0.0	39.038704	0.0	0.13672099	0.0
7	19118261	19118262	1			57.31193	0.0	43.082554	0.0	0.13672099	0.0
7	19118266	19118267	1			57.277218	0.0	43.05145	0.0	0.11393416	0.0
7	19118268	19118269	1			57.346645	0.0	43.11366	0.0	0.11393416	0.0
7	19118270	19118271	1			56.89537	0.0	42.647064	0.0	0.11393416	0.0
7	19118279	19118280	1			55.645687	0.0	41.371693	0.0	0.11393416	0.0
7	19118443	19118444	1			55.124985	0.0	40.4385	0.0	0.091147326	0.0
7	19118464	19118465	1			53.80587	0.0	39.16313	0.0	0.11393416	0.0
7	19118474	19118475	1			51.653637	0.0	38.105507	0.0	0.13672099	0.0
7	19118476	19118477	1			52.313194	0.0	38.323254	0.0	0.13672099	0.0
7	19734468	19734469	1			75.64064	0.0	55.556274	0.0	0.15950783	0.0
7	19852224	19852225	1			55.6804	0.0	40.998417	0.0	0.06836049	0.0
7	27488117	27488118	1			39.573353	0.0	28.618013	0.0	0.11393416	0.0
7	27657781	27657782	1			66.85813	0.0	48.277348	0.0	0.045573663	0.0
7	27657807	27657808	1			70.91961	0.0	51.263573	0.0	0.045573663	0.0
7	27657930	27657931	1			60.60971	0.0	44.326817	0.0	0.15950783	0.0
7	27657945	27657946	1			58.943466	0.0	43.26919	0.0	0.13672099	0.0
7	27657955	27657956	1			56.339954	0.0	41.62055	0.0	0.11393416	0.0
7	27658182	27658183	1			53.458736	0.0	41.06063	0.0	0.20508148	0.0
7	28732600	28732601	1			51.132935	0.0	37.54559	0.0	0.15950783	0.0
7	28732605	28732606	1			51.966057	0.0	38.012188	0.0	0.15950783	0.0
7	28732607	28732608	1			52.139626	0.0	38.105507	0.0	0.15950783	0.0
7	28732649	28732650	1			53.701733	0.0	38.88317	0.0	0.20508148	0.0
7	28732842	28732843	1			44.15553	0.0	33.128464	0.0	0.13672099	0.0
7	34647299	34647300	1			67.65655	0.0	50.548122	0.0	0.091147326	0.0
7	37624398	37624399	1			38.6708	0.0	26.813835	0.0	0.0	0.0
7	37624410	37624411	1			38.011246	0.0	26.813835	0.0	0.0	0.0
7	37624416	37624417	1			37.421116	0.0	26.31613	0.0	0.0	0.0
7	44697206	44697207	1			52.556187	0.0	40.189648	0.0	0.15950783	0.0
7	44697209	44697210	1			52.5909	0.0	40.4385	0.0	0.15950783	0.0
7	44697236	44697237	1			58.839325	0.0	44.855625	0.0	0.15950783	0.0
7	44697263	44697264	1			53.944725	0.0	41.216164	0.0	0.15950783	0.0
7	45405500	45405501	1			59.01289	0.0	43.424725	0.0	0.15950783	0.0
7	49348555	49348556	1			68.802086	0.0	49.9571	0.0	0.15950783	0.0
7	51511339	51511340	1			37.907104	0.0	27.778137	0.0	0.091147326	0.0
7	58836954	58836955	1			73.38427	0.0	56.302834	0.0	0.091147326	0.0
7	58836972	58836973	1			76.75147	0.0	58.635822	0.0	0.091147326	0.0
7	58836988	58836989	1			81.12537	0.0	61.995327	0.0	0.11393416	0.0
7	58836996	58836997	1			80.847664	0.0	61.995327	0.0	0.15950783	0.0
7	58837119	58837120	1			68.350815	0.0	51.73017	0.0	0.091147326	0.0
7	70361446	70361447	1			26.972363	0.0	19.752651	0.0	0.022786831	0.0
7	70361584	70361585	1			34.019196	0.0	23.17437	0.0	0.11393416	0.0
7	70361619	70361620	1			29.506445	0.0	20.499208	0.0	0.091147326	0.0
7	70362076	70362077	1			45.16222	0.0	33.283997	0.0	0.11393416	0.0
7	80081360	80081361	1			65.67788	0.0	48.837265	0.0	0.06836049	0.0
7	80845973	80845974	1			50.959366	0.0	35.461452	0.0	0.06836049	0.0
7	81453980	81453981	1			25.861532	0.0	18.539495	0.0	0.091147326	0.0
7	81858544	81858545	1			58.38805	0.0	42.429317	0.0	0.27344197	0.0
7	97549477	97549478	1			61.651115	0.0	45.29112	0.0	0.15950783	0.0
7	99510167	99510168	1			50.820515	0.0	38.136616	0.0	0.13672099	0.0
7	99535752	99535753	1			47.835155	0.0	38.136616	0.0	0.11393416	0.0
7	99535877	99535878	1			60.92213	0.0	47.87296	0.0	0.20508148	0.0
7	99539905	99539906	1			34.57461	0.0	25.818426	0.0	0.06836049	0.0
7	99594858	99594859	1			53.215744	0.0	40.594032	0.0	0.11393416	0.0
7	102106941	102106942	1			44.0861	0.0	32.22637	0.0	0.15950783	0.0
7	115379727	115379728	1			56.825943	0.0	41.651653	0.0	0.18229465	0.0
7	115379735	115379736	1			58.561615	0.0	42.49153	0.0	0.18229465	0.0
7	115379765	115379766	1			58.839325	0.0	42.647064	0.0	0.13672099	0.0
7	118596475	118596476	1			67.96896	0.0	49.24165	0.0	0.22786832	0.0
7	118596492	118596493	1			73.14127	0.0	52.601154	0.0	0.22786832	0.0
7	118596514	118596515	1			71.09318	0.0	51.263573	0.0	0.18229465	0.0
7	126799960	126799961	1			64.7059	0.0	47.81075	0.0	0.15950783	0.0
7	127136110	127136111	1			49.77911	0.0	35.523666	0.0	0.20508148	0.0
7	128182014	128182015	1			35.720158	0.0	25.040762	0.0	0.11393416	0.0
7	133124588	133124589	1			54.465427	0.0	40.78067	0.0	0.11393416	0.0
7	133124620	133124621	1			59.46417	0.0	44.45124	0.0	0.15950783	0.0
7	133124626	133124627	1			58.70047	0.0	44.20239	0.0	0.15950783	0.0
7	133124788	133124789	1			56.99951	0.0	44.233498	0.0	0.11393416	0.0
7	134225008	134225009	1			41.58673	0.0	30.888792	0.0	0.022786831	0.0
7	134225018	134225019	1			43.66954	0.0	32.568546	0.0	0.022786831	0.0
7	134225114	134225115	1			44.849796	0.0	33.906124	0.0	0.06836049	0.0
7	134225139	134225140	1			45.717636	0.0	34.40383	0.0	0.091147326	0.0
7	137317372	137317373	1			69.635216	0.0	53.129967	0.0	0.27344197	0.0
7	138397946	138397947	1			52.556187	0.0	39.909687	0.0	0.15950783	0.0
7	138398058	138398059	1			56.652374	0.0	43.891323	0.0	0.15950783	0.0
7	140915648	140915649	1			67.20527	0.0	47.748535	0.0	0.34180248	0.0
7	142664387	142664388	1			28.569181	0.0	17.79294	0.0	0.06836049	0.0
7	143475921	143475922	1			69.704636	0.0	52.321194	0.0	0.22786832	0.0
7	143475960	143475961	1			70.85018	0.0	53.565456	0.0	0.20508148	0.0
7	143476101	143476102	1			61.546974	0.0	46.504272	0.0	0.15950783	0.0
8	4205994	4205995	1			57.867348	0.0	45.042267	0.0	0.13672099	0.0
8	8969102	8969103	1			50.716373	0.0	36.767925	0.0	0.06836049	0.0
8	8969121	8969122	1			53.07689	0.0	38.416573	0.0	0.091147326	0.0
8	8969126	8969127	1			53.00746	0.0	38.229935	0.0	0.091147326	0.0
8	8969146	8969147	1			50.99408	0.0	36.581287	0.0	0.11393416	0.0
8	11356829	11356830	1			74.42567	0.0	52.01013	0.0	0.13672099	0.0
8	12390001	12390002	1			45.196934	0.0	32.630756	0.0	0.06836049	0.0
8	17534993	17534994	1			41.031315	0.0	32.25748	0.0	0.13672099	0.0
8	17535333	17535334	1			12.253854	0.0	9.020896	0.0	0.0	0.0
8	17535349	17535350	1			12.21914	0.0	8.61651	0.0	0.0	0.0
8	17535540	17535541	1			32.66537	0.0	23.765394	0.0	0.06836049	0.0
8	17535542	17535543	1			33.012505	0.0	23.952034	0.0	0.06836049	0.0
8	22811284	22811285	1			50.334526	0.0	36.892353	0.0	0.022786831	0.0
8	23043941	23043942	1			52.48676	0.0	39.411983	0.0	0.15950783	0.0
8	25027830	25027831	1			72.65528	0.0	57.733734	0.0	0.06836049	0.0
8	25027972	25027973	1			79.00785	0.0	60.937706	0.0	0.15950783	0.0
8	25027992	25027993	1			73.7314	0.0	56.70722	0.0	0.15950783	0.0
8	25098297	25098298	1			62.866085	0.0	47.126404	0.0	0.18229465	0.0
8	34810101	34810102	1			84.21487	0.0	65.79033	0.0	0.27344197	0.0
8	34810240	34810241	1			89.31775	0.0	67.874466	0.0	0.25065514	0.0
8	35588987	35588988	1			56.687088	0.0	42.056038	0.0	0.13672099	0.0
8	35589003	35589004	1			56.99951	0.0	41.807186	0.0	0.11393416	0.0
8	47352471	47352472	1			48.911274	0.0	34.49715	0.0	0.11393416	0.0
8	48555035	48555036	1			46.828465	0.0	36.36354	0.0	0.045573663	0.0
8	48555054	48555055	1			50.230385	0.0	39.25645	0.0	0.06836049	0.0
8	48555065	48555066	1			49.536114	0.0	38.416573	0.0	0.11393416	0.0
8	48555165	48555166	1			54.534855	0.0	42.895916	0.0	0.11393416	0.0
8	48555171	48555172	1			52.243767	0.0	41.340588	0.0	0.11393416	0.0
8	48555184	48555185	1			50.959366	0.0	39.81637	0.0	0.11393416	0.0
8	48555346	48555347	1			38.809654	0.0	30.173342	0.0	0.13672099	0.0
8	48843046	48843047	1			29.020458	0.0	21.525724	0.0	0.022786831	0.0
8	61283939	61283940	1			62.41481	0.0	45.011158	0.0	0.13672099	0.0
8	69881409	69881410	1			64.358765	0.0	48.028492	0.0	0.091147326	0.0
8	69881519	69881520	1			76.47376	0.0	58.29365	0.0	0.18229465	0.0
8	69881530	69881531	1			72.86356	0.0	54.80972	0.0	0.13672099	0.0
8	69882057	69882058	1			59.637733	0.0	44.35792	0.0	0.18229465	0.0
8	69882206	69882207	1			63.282646	0.0	48.090706	0.0	0.13672099	0.0
8	69882210	69882211	1			64.84476	0.0	49.366074	0.0	0.13672099	0.0
8	69882212	69882213	1			64.42819	0.0	49.023903	0.0	0.13672099	0.0
8	69882217	69882218	1			64.77533	0.0	49.272755	0.0	0.15950783	0.0
8	69882220	69882221	1			64.77533	0.0	49.366074	0.0	0.15950783	0.0
8	69882223	69882224	1			64.01163	0.0	49.086117	0.0	0.15950783	0.0
8	69882230	69882231	1			63.768635	0.0	48.681732	0.0	0.15950783	0.0
8	69882233	69882234	1			64.11577	0.0	48.61952	0.0	0.15950783	0.0
8	69882401	69882402	1			50.09153	0.0	37.296738	0.0	0.27344197	0.0
8	69885471	69885472	1			62.137104	0.0	46.193207	0.0	0.06836049	0.0
8	69885474	69885475	1			63.00494	0.0	46.34874	0.0	0.06836049	0.0
8	69885480	69885481	1			61.19984	0.0	45.29112	0.0	0.06836049	0.0
8	70742982	70742983	1			72.794136	0.0	54.965252	0.0	0.2962288	0.0
8	70816874	70816875	1			46.411903	0.0	32.941822	0.0	0.11393416	0.0
8	72741657	72741658	1			61.269268	0.0	45.44665	0.0	0.15950783	0.0
8	72762603	72762604	1			60.227863	0.0	44.420135	0.0	0.06836049	0.0
8	78436303	78436304	1			32.214096	0.0	22.116749	0.0	0.11393416	0.0
8	78436416	78436417	1			46.411903	0.0	35.18149	0.0	0.13672099	0.0
8	78436419	78436420	1			46.79375	0.0	35.430347	0.0	0.13672099	0.0
8	78436425	78436426	1			46.55076	0.0	35.274815	0.0	0.13672099	0.0
8	83166465	83166466	1			41.031315	0.0	29.582317	0.0	0.091147326	0.0
8	84201708	84201709	1			60.123722	0.0	44.01575	0.0	0.091147326	0.0
8	84731629	84731630	1			66.12915	0.0	49.4905	0.0	0.25065514	0.0
8	84771960	84771961	1			64.56705	0.0	48.277348	0.0	0.13672099	0.0
8	84784634	84784635	1			67.69126	0.0	51.885704	0.0	0.18229465	0.0
8	84784774	84784775	1			70.91961	0.0	52.352303	0.0	0.22786832	0.0
8	84784807	84784808	1			71.99573	0.0	51.35689	0.0	0.18229465	0.0
8	84912574	84912575	1			65.67788	0.0	48.650623	0.0	0.25065514	0.0
8	84912576	84912577	1			66.05972	0.0	49.272755	0.0	0.25065514	0.0
8	84912704	84912705	1			75.60593	0.0	57.267136	0.0	0.20508148	0.0
8	84912707	84912708	1			76.33491	0.0	57.76484	0.0	0.22786832	0.0
8	84912711	84912712	1			76.02249	0.0	57.39156	0.0	0.22786832	0.0
8	84912714	84912715	1			75.84892	0.0	57.453773	0.0	0.22786832	0.0
8	84918147	84918148	1			58.70047	0.0	41.58944	0.0	0.022786831	0.0
8	84918158	84918159	1			59.325314	0.0	43.02034	0.0	0.06836049	0.0
8	87468955	87468956	1			45.30107	0.0	32.848503	0.0	0.091147326	0.0
8	87472241	87472242	1			24.125858	0.0	17.23302	0.0	0.045573663	0.0
8	87472974	87472975	1			21.661203	0.0	16.455359	0.0	0.022786831	0.0
8	89042502	89042503	1			54.81256	0.0	39.06981	0.0	0.15950783	0.0
8	89572047	89572048	1			42.454567	0.0	29.83117	0.0	0.091147326	0.0
8	91800473	91800474	1			40.16348	0.0	26.160597	0.0	0.13672099	0.0
8	92063762	92063763	1			54.67371	0.0	40.31407	0.0	0.13672099	0.0
8	92855474	92855475	1			45.717636	0.0	35.461452	0.0	0.045573663	0.0
8	92855486	92855487	1			45.925915	0.0	35.088173	0.0	0.091147326	0.0
8	92855492	92855493	1			45.96063	0.0	35.088173	0.0	0.11393416	0.0
8	94905175	94905176	1			31.832249	0.0	22.490026	0.0	0.06836049	0.0
8	99416630	99416631	1			30.65199	0.0	19.939291	0.0	0.045573663	0.0
8	99416637	99416638	1			32.283524	0.0	20.9347	0.0	0.045573663	0.0
8	99416667	99416668	1			34.74818	0.0	22.863304	0.0	0.091147326	0.0
8	99416670	99416671	1			34.609325	0.0	22.863304	0.0	0.091147326	0.0
8	104555391	104555392	1			78.00116	0.0	59.786766	0.0	0.27344197	0.0
8	105259345	105259346	1			68.03839	0.0	49.9571	0.0	0.18229465	0.0
8	105277535	105277536	1			81.92378	0.0	56.551685	0.0	0.15950783	0.0
8	108715701	108715702	1			10.552894	0.0	7.4966755	0.0	0.0	0.0
8	117856271	117856272	1			47.904583	0.0	33.563953	0.0	0.091147326	0.0
8	117856328	117856329	1			49.95268	0.0	35.55477	0.0	0.11393416	0.0
8	120268534	120268535	1			82.34034	0.0	61.155453	0.0	0.20508148	0.0
8	120268707	120268708	1			90.84514	0.0	70.61184	0.0	0.18229465	0.0
8	120268743	120268744	1			101.67574	0.0	78.13962	0.0	0.27344197	0.0
8	120268857	120268858	1			94.76776	0.0	71.202866	0.0	0.18229465	0.0
8	120832236	120832237	1			38.497234	0.0	29.0224	0.0	0.15950783	0.0
8	120832255	120832256	1			37.664112	0.0	28.83576	0.0	0.15950783	0.0
8	121116808	121116809	1			57.450787	0.0	40.189648	0.0	0.091147326	0.0
8	121117016	121117017	1			57.4855	0.0	41.4028	0.0	0.045573663	0.0
8	121117019	121117020	1			59.70716	0.0	43.175873	0.0	0.045573663	0.0
8	121117030	121117031	1			60.644424	0.0	43.704685	0.0	0.045573663	0.0
8	121117079	121117080	1			60.158436	0.0	41.309483	0.0	0.091147326	0.0
8	121117098	121117099	1			56.652374	0.0	39.0076	0.0	0.091147326	0.0
8	121117104	121117105	1			56.756516	0.0	38.97649	0.0	0.091147326	0.0
8	122738696	122738697	1			60.748566	0.0	47.375256	0.0	0.06836049	0.0
8	123341654	123341655	1			67.899536	0.0	50.174843	0.0	0.22786832	0.0
8	124677636	124677637	1			61.0957	0.0	44.513454	0.0	0.13672099	0.0
8	125669727	125669728	1			38.913795	0.0	28.151417	0.0	0.045573663	0.0
8	125669766	125669767	1			38.115387	0.0	26.440557	0.0	0.06836049	0.0
8	127828007	127828008	1			56.235813	0.0	37.390057	0.0	0.13672099	0.0
9	14718160	14718161	1			55.09027	0.0	40.40739	0.0	0.15950783	0.0
9	20889940	20889941	1			66.12915	0.0	47.219723	0.0	0.18229465	0.0
9	21037816	21037817	1			48.633564	0.0	34.528255	0.0	0.11393416	0.0
9	21037820	21037821	1			48.668278	0.0	34.87043	0.0	0.11393416	0.0
9	21037835	21037836	1			48.737705	0.0	34.777107	0.0	0.11393416	0.0
9	21037837	21037838	1			48.737705	0.0	34.714897	0.0	0.11393416	0.0
9	27193937	27193938	1			37.247547	0.0	29.488997	0.0	0.06836049	0.0
9	31858921	31858922	1			49.95268	0.0	35.461452	0.0	0.11393416	0.0
9	42898296	42898297	1			58.97818	0.0	44.233498	0.0	0.15950783	0.0
9	44692257	44692258	1			69.357506	0.0	51.605743	0.0	0.15950783	0.0
9	45839240	45839241	1			64.87947	0.0	49.30386	0.0	0.11393416	0.0
9	45839425	45839426	1			64.081055	0.0	46.59759	0.0	0.091147326	0.0
